epoch,acc,loss,val_acc,val_loss
0,0.9038757396449704,0.2609681051511031,0.7407407407476394,1.0188703633844853
1,0.9614201183431953,0.11843743685875419,0.7949074074143061,0.8550248388959854
2,0.9702958579881656,0.09304353563269303,0.8018518518587505,0.876373697368911
3,0.9748224852071006,0.08082582630261162,0.8071759259328246,0.7836962417388956
4,0.9776331360946745,0.07395854229360996,0.8219907407476394,0.8345427382392464
5,0.9785502958579881,0.06581621471065036,0.8340277777846765,0.6523692072403652
6,0.9798224852071006,0.05976643774173492,0.8671296296365283,0.5757103925087937
7,0.9832544378698225,0.05091706781345006,0.8736111111180098,0.6474028497658394
8,0.9840532544378698,0.04521108027525555,0.8798611111111111,0.46460260891536664
9,0.9858284023668639,0.03908219311893339,0.879629629643427,0.6461082726126295
10,0.9868934911242604,0.0380765392806122,0.8687500000068987,0.8549463246567434
11,0.9886094674556213,0.032333921480857765,0.8766203703841677,0.7084802001990654
12,0.9889644970414201,0.03122760108134781,0.8777777777777778,0.728687498773474
13,0.9899704142011835,0.02769613138581874,0.875462962962963,0.6227233673307907
14,0.9907396449704142,0.025207441549334186,0.8715277777915752,0.8886376786706495
15,0.9905621301775148,0.02559765940278592,0.8780092592730566,0.7875118932286838
16,0.9909763313609468,0.024461208554163862,0.8756944444444444,0.8350496451385508
17,0.9934023668639054,0.01948269798381794,0.8789351851989825,0.742077190824461
18,0.9926331360946745,0.020642308395730672,0.8754629629767603,0.7715647699240233
19,0.9925147928994082,0.020283916106161017,0.8701388889026863,0.9116698063013179
20,0.993224852071006,0.018008955360098174,0.8731481481619455,0.7823332442460081
21,0.9938165680473373,0.017462192069706037,0.874305555569353,0.8381228147067035
22,0.9936390532544379,0.0160212470989498,0.8768518518656492,0.7142342579960651
23,0.9943491124260355,0.016029367482898613,0.8766203703841677,0.8897804067442108
24,0.9949112426035503,0.01379667599513967,0.8710648148217135,1.1361938734039236
25,0.9940532544378698,0.01623124899175955,0.8740740740809727,1.0222946702005746
26,0.994378698224852,0.01565940485760906,0.8710648148217135,1.0235774878894315
27,0.9950591715976331,0.013429443022021308,0.8750000000137974,1.0468862635923735
28,0.9953550295857988,0.013049235296071942,0.8817129629905577,0.6347231155875812
29,0.995,0.012511223395259985,0.873379629643427,0.946410770498699
30,0.995207100591716,0.013895582656834837,0.878240740713146,0.6937614133108312
31,0.9949408284023669,0.012983705242586008,0.8768518518587506,1.0045859880017276
32,0.9955917159763313,0.011301746025007114,0.8789351851851852,0.9106260313506936
33,0.9962426035502958,0.01001731442900639,0.8706018518518519,0.9835085613880774
34,0.9962130177514793,0.011139334777546441,0.8803240740878715,0.9922356288925921
35,0.9961834319526627,0.011894308392958339,0.8747685185323159,0.9981453597119306
36,0.9971893491124261,0.008937952868012194,0.8763888889026863,0.982667879283771
37,0.9957988165680474,0.011778866971058347,0.8761574074212047,1.038893560674936
38,0.9963609467455621,0.010255951938073332,0.8759259259397233,0.9946542013011317
39,0.995887573964497,0.011287996455470442,0.874305555569353,0.9741898118147488
